topology,iteration,alg,lambda,primal_error,dual_residual,real_primal_residual,real_dual_residual,objective,total_communication,root_communication,maxnodeiters,max_communication,optimal_value
1,21,hADMM,1.0e-5,13.493807520619498,0.0554877166387957,0.0554877166387957,0.040605043957328925,822319.88652658,1134.0,42.0,74,888,811062.5183470142
1,22,hADMM,1.0e-5,13.298702800539939,0.05265586986728854,0.05265586986728854,0.036621001183366086,821954.104433985,1188.0,44.0,74,888,811062.5183470142
1,23,hADMM,1.0e-5,13.084457832436161,0.047921488971923054,0.047921488971923054,0.03561659324866229,821543.536133896,1242.0,46.0,74,888,811062.5183470142
1,24,hADMM,1.0e-5,12.863486879705654,0.01616772859880644,0.01616772859880644,0.0346398692609009,821127.2369139371,1296.0,48.0,74,888,811062.5183470142
1,25,hADMM,1.0e-5,12.654098189367431,0.0005333753049479029,0.0005333753049479029,0.033690277823080095,820728.9605022979,1350.0,50.0,74,888,811062.5183470142
1,26,hADMM,1.0e-5,12.439364005497168,0.0007706577927322628,0.0007706577927322628,0.032767035917270704,820348.5478910432,1404.0,52.0,74,888,811062.5183470142
1,27,hADMM,1.0e-5,12.22747583014274,0.0005025100149069761,0.0005025100149069761,0.031869382864653684,819983.5646823832,1458.0,54.0,74,888,811062.5183470142
1,28,hADMM,1.0e-5,12.020171802315964,0.0004877990418050704,0.0004877990418050704,0.030996582395391714,819632.9924760507,1512.0,56.0,74,888,811062.5183470142
1,29,hADMM,1.0e-5,11.81687818700435,0.0004735467947249994,0.0004735467947249994,0.03014792170830849,819296.1944977866,1566.0,58.0,74,888,811062.5183470142
1,30,hADMM,1.0e-5,11.652618339599586,0.005098463659919172,0.005098463659919172,0.029322710559967824,818978.5385055142,1620.0,60.0,74,888,811062.5183470142
1,31,hADMM,1.0e-5,11.492569539914136,0.008746737924676173,0.008746737924676173,0.028520280331524317,818684.276991475,1674.0,62.0,74,888,811062.5183470142
1,32,hADMM,1.0e-5,11.327912007102801,0.009661413901726368,0.009661413901726368,0.02773340794768342,818413.6938761524,1728.0,64.0,74,888,811062.5183470142
1,33,hADMM,1.0e-5,11.159716453901352,0.008238531353289114,0.008238531353289114,0.0269618994938865,818165.7312657806,1782.0,66.0,74,888,811062.5183470142
1,34,hADMM,1.0e-5,10.990380031095878,0.005288524137013972,0.005288524137013972,0.02623108389171236,817934.6934872828,1836.0,68.0,74,888,811062.5183470142
1,35,hADMM,1.0e-5,10.822816098745925,0.0018136177083607485,0.0018136177083607485,0.02551381835888833,817716.0925275029,1890.0,70.0,74,888,811062.5183470142
1,36,hADMM,1.0e-5,10.667194839085116,0.0012668414341963086,0.0012668414341963086,0.024816298380014645,817505.4553723512,1944.0,72.0,74,888,811062.5183470142
1,37,hADMM,1.0e-5,10.522640723921748,0.003371324535772935,0.003371324535772935,0.02413794990362339,817299.7255753183,1998.0,74.0,74,888,811062.5183470142
1,38,hADMM,1.0e-5,10.377582976384115,0.004252106011960688,0.004252106011960688,0.02347823497803092,817097.34545441,2052.0,76.0,74,888,811062.5183470142
1,39,hADMM,1.0e-5,10.234592840582327,0.003977007051375381,0.003977007051375381,0.022836631944165076,816898.2465136534,2106.0,78.0,74,888,811062.5183470142
1,40,hADMM,1.0e-5,10.096408480611498,0.0028743523466587817,0.0028743523466587817,0.02221263463700618,816703.4363656066,2160.0,80.0,74,888,811062.5183470142
1,41,hADMM,1.0e-5,9.959807556278646,0.0013777873065752289,0.0013777873065752289,0.021605751854491873,816514.4417534379,2214.0,82.0,74,888,811062.5183470142
1,42,hADMM,1.0e-5,9.826451016997954,0.0003234118755253146,0.0003234118755253146,0.021015506844189735,816332.8354278068,2268.0,84.0,74,888,811062.5183470142
1,43,hADMM,1.0e-5,9.708445730749183,0.008132612357742097,0.008132612357742097,0.02044143679650623,816287.6381998177,2322.0,86.0,74,888,811062.5183470142
1,44,hADMM,1.0e-5,9.59792036643547,0.015164045129975268,0.015164045129975268,0.016804968428549616,816271.0619901107,2376.0,88.0,74,888,811062.5183470142
1,45,hADMM,1.0e-5,9.48476958666497,0.0038799463967795766,0.0038799463967795766,0.01761421605323532,816006.2296514518,2430.0,90.0,74,888,811062.5183470142
1,46,hADMM,1.0e-5,9.373093475239704,0.0014587847971065937,0.0014587847971065937,0.015936784032074547,815831.4067226604,2484.0,92.0,74,888,811062.5183470142
1,47,hADMM,1.0e-5,9.263105706751121,0.001004376252704997,0.001004376252704997,0.014711374908163655,815731.578705142,2538.0,94.0,74,888,811062.5183470142
1,48,hADMM,1.0e-5,9.154724670053998,0.0001976063372259862,0.0001976063372259862,0.014597701316822809,815646.1785662187,2592.0,96.0,74,888,811062.5183470142
1,49,hADMM,1.0e-5,9.050391100788879,0.0003570801371770571,0.0003570801371770571,0.01453283971806496,815555.6956392851,2646.0,98.0,74,888,811062.5183470142
1,50,hADMM,1.0e-5,8.948083604441079,0.0006961273581840288,0.0006961273581840288,0.014490170690944715,815462.814443005,2700.0,100.0,74,888,811062.5183470142
1,51,hADMM,1.0e-5,8.846647392012851,0.0008094281589299257,0.0008094281589299257,0.014455809131581843,815371.4189746071,2754.0,102.0,74,888,811062.5183470142
1,52,hADMM,1.0e-5,8.746126881509744,0.0007118867625002245,0.0007118867625002245,0.014414604083884397,815282.443947997,2808.0,104.0,74,888,811062.5183470142
1,53,hADMM,1.0e-5,8.646699146580602,0.0004788321110362759,0.0004788321110362759,0.014355748501531651,815195.725507432,2862.0,106.0,74,888,811062.5183470142
1,54,hADMM,1.0e-5,8.54857585746371,0.00019271330819359278,0.00019271330819359278,0.014275035541179149,815111.2456173556,2916.0,108.0,74,888,811062.5183470142
1,55,hADMM,1.0e-5,8.452305888385538,0.00016503491071118148,0.00016503491071118148,0.014170017453847383,815029.2646088282,2970.0,110.0,74,888,811062.5183470142
1,56,hADMM,1.0e-5,8.358394622448305,0.00022733819153208934,0.00022733819153208934,0.01405687246570586,814949.8583168357,3024.0,112.0,74,888,811062.5183470142
1,57,hADMM,1.0e-5,8.26558691205098,0.0003170981172959664,0.0003170981172959664,0.013938554693915917,814873.0427713031,3078.0,114.0,74,888,811062.5183470142
1,58,hADMM,1.0e-5,8.173844773102603,0.0003088540008877594,0.0003088540008877594,0.013821343543811038,814798.7235796156,3132.0,116.0,74,888,811062.5183470142
1,59,hADMM,1.0e-5,8.083218133304687,0.00023251638977073164,0.00023251638977073164,0.013710762184914738,814726.718256727,3186.0,118.0,74,888,811062.5183470142
1,60,hADMM,1.0e-5,7.993776302523169,0.00014399133743570047,0.00014399133743570047,0.013609694285417473,814656.8032903558,3240.0,120.0,74,888,811062.5183470142
1,61,hADMM,1.0e-5,7.905591870717818,0.00014012432138454933,0.00014012432138454933,0.013518345480246219,814588.7564339014,3294.0,122.0,74,888,811062.5183470142
1,62,hADMM,1.0e-5,7.819177804108884,0.00013636366220781682,0.00013636366220781682,0.013439104158164294,814522.3215643315,3348.0,124.0,74,888,811062.5183470142
1,63,hADMM,1.0e-5,7.733922945621461,0.00013270632354855927,0.00013270632354855927,0.01335879616317559,814457.4544890297,3402.0,126.0,74,888,811062.5183470142
1,64,hADMM,1.0e-5,7.649764953897941,0.00012914935288743656,0.00012914935288743656,0.013279129171287707,814394.0881558388,3456.0,128.0,74,888,811062.5183470142
1,65,hADMM,1.0e-5,7.566680223211436,0.00012568987694172584,0.00012568987694172584,0.01319873631471058,814332.18044039,3510.0,130.0,74,888,811062.5183470142
1,66,hADMM,1.0e-5,7.484689065330138,0.0001223251084752075,0.0001223251084752075,0.01311609610658393,814271.7166874525,3564.0,132.0,74,888,811062.5183470142
1,67,hADMM,1.0e-5,7.403804571648108,0.00011905234694542521,0.00011905234694542521,0.013030723333472771,814212.6926878374,3618.0,134.0,74,888,811062.5183470142
1,68,hADMM,1.0e-5,7.324072287844945,0.00011586897523563344,0.00011586897523563344,0.01294048067823983,814155.1410696076,3672.0,136.0,74,888,811062.5183470142
1,69,hADMM,1.0e-5,7.245532039680502,0.00011277245611651665,0.00011277245611651665,0.012850609219680953,814099.0131797866,3726.0,138.0,74,888,811062.5183470142
1,70,hADMM,1.0e-5,7.168031939738596,0.00010976032933873725,0.00010976032933873725,0.012763421488376947,814044.2253650852,3780.0,140.0,74,888,811062.5183470142
1,71,hADMM,1.0e-5,7.091546885892845,0.00010683020906965268,0.00010683020906965268,0.012677143731106844,813990.724558914,3834.0,142.0,74,888,811062.5183470142
1,72,hADMM,1.0e-5,7.016061517483189,0.0001039797814450516,0.0001039797814450516,0.012591871673545585,813938.4582957069,3888.0,144.0,74,888,811062.5183470142
1,73,hADMM,1.0e-5,6.941568510269112,0.00010120680216529898,0.00010120680216529898,0.012507867912464832,813887.3719058814,3942.0,146.0,74,888,811062.5183470142
1,74,hADMM,1.0e-5,6.868071343187246,9.850909417963294e-5,9.850909417963294e-5,0.012426430907776842,813837.391944231,3996.0,148.0,74,888,811062.5183470142
1,0,hADMM,2.0e-5,27.36869062069833,NaN,NaN,NaN,649046.5,0.0,0.0,94,1128,811062.5183470142
1,1,hADMM,2.0e-5,24.66159451271943,1.9999596891492943,1.9999596891492943,1.0000000199498786,735905.3953161703,54.0,2.0,94,1128,811062.5183470142
1,2,hADMM,2.0e-5,21.197113912789288,1.499932358590077,1.499932358590077,1.4999323585680244,826134.2886225298,108.0,4.0,94,1128,811062.5183470142
1,3,hADMM,2.0e-5,20.542029306670333,0.5000574628129939,0.5000574628129939,0.9997449193717965,838259.7545256888,162.0,6.0,94,1128,811062.5183470142
1,4,hADMM,2.0e-5,19.538210093177675,0.30918279592988973,0.30918279592988973,0.8089379344302258,851579.2125144043,216.0,8.0,94,1128,811062.5183470142
1,5,hADMM,2.0e-5,18.109725349082982,0.4007968422543635,0.4007968422543635,0.4394332939357123,855215.5192218111,270.0,10.0,94,1128,811062.5183470142
1,6,hADMM,2.0e-5,17.290293372069396,0.3275997340787471,0.3275997340787471,0.12418617205719618,850654.909938158,324.0,12.0,94,1128,811062.5183470142
1,7,hADMM,2.0e-5,16.43517629002311,0.1623547216952266,0.1623547216952266,0.24076049003912003,842175.0127679687,378.0,14.0,94,1128,811062.5183470142
1,8,hADMM,2.0e-5,15.574267692189116,0.005069624653398552,0.005069624653398552,0.23758934359476092,833877.9914262085,432.0,16.0,94,1128,811062.5183470142
1,9,hADMM,2.0e-5,14.73032849549429,0.048077346470183524,0.048077346470183524,0.20921005267357362,826997.539811777,486.0,18.0,94,1128,811062.5183470142
1,10,hADMM,2.0e-5,13.917878902043777,0.07953776384511199,0.07953776384511199,0.14235866892356275,822308.4632849939,540.0,20.0,94,1128,811062.5183470142
1,11,hADMM,2.0e-5,13.282285550171393,0.06327678534826298,0.06327678534826298,0.126017362205552,821754.3056458898,594.0,22.0,94,1128,811062.5183470142
1,12,hADMM,2.0e-5,12.939884248792781,0.04731379516017231,0.04731379516017231,0.10234863822796612,821280.2511986771,648.0,24.0,94,1128,811062.5183470142
1,13,hADMM,2.0e-5,12.674680006045193,0.08299175978588735,0.08299175978588735,0.06751978490248024,820763.1197221387,702.0,26.0,94,1128,811062.5183470142
1,14,hADMM,2.0e-5,12.353444094158132,0.09934226911150867,0.09934226911150867,0.06267536785660144,820177.1529916899,756.0,28.0,94,1128,811062.5183470142
1,15,hADMM,2.0e-5,11.96920361415732,0.08912339833043115,0.08912339833043115,0.05933716520226917,819531.1226846648,810.0,30.0,94,1128,811062.5183470142
1,16,hADMM,2.0e-5,11.587214578342975,0.017949490023121406,0.017949490023121406,0.07117390830730974,818906.3942649881,864.0,32.0,94,1128,811062.5183470142
1,17,hADMM,2.0e-5,11.226504590494388,0.0016719132423337751,0.0016719132423337751,0.05317569517543275,818330.2799589128,918.0,34.0,94,1128,811062.5183470142
1,18,hADMM,2.0e-5,10.864051492453367,0.0015669784383205432,0.0015669784383205432,0.05032192931989643,817799.6081953051,972.0,36.0,94,1128,811062.5183470142
1,19,hADMM,2.0e-5,10.513896355590674,0.0014794687228874004,0.0014794687228874004,0.04765858315212568,817305.4744594949,1026.0,38.0,94,1128,811062.5183470142
1,20,hADMM,2.0e-5,10.181674818163867,0.0013967527248264222,0.0013967527248264222,0.04512458710645362,816845.0213604504,1080.0,40.0,94,1128,811062.5183470142
1,21,hADMM,2.0e-5,9.896510973186952,0.003858224638869201,0.003858224638869201,0.042725883966061806,816419.9271339683,1134.0,42.0,94,1128,811062.5183470142
1,22,hADMM,2.0e-5,9.685243813857511,0.015327942822024543,0.015327942822024543,0.040455078534069155,816270.3077822265,1188.0,44.0,94,1128,811062.5183470142
1,23,hADMM,2.0e-5,9.480046785246014,0.030799188858715354,0.030799188858715354,0.03286047921723978,816252.4718971325,1242.0,46.0,94,1128,811062.5183470142
1,24,hADMM,2.0e-5,9.259920691460184,0.018207152497613288,0.018207152497613288,0.03334473098501678,815747.1334171828,1296.0,48.0,94,1128,811062.5183470142
1,25,hADMM,2.0e-5,9.036677901509686,0.013731666943447518,0.013731666943447518,0.029379369998205895,815428.9747168402,1350.0,50.0,94,1128,811062.5183470142
1,26,hADMM,2.0e-5,8.814907981274382,0.007181624010678123,0.007181624010678123,0.027056384769276853,815270.6018398033,1404.0,52.0,94,1128,811062.5183470142
1,27,hADMM,2.0e-5,8.598906781332945,0.0006845796976762131,0.0006845796976762131,0.02664264963192231,815149.5114133287,1458.0,54.0,94,1128,811062.5183470142
1,28,hADMM,2.0e-5,8.420869840716874,0.004749940626573412,0.004749940626573412,0.02665668822922751,815019.3839427523,1512.0,56.0,94,1128,811062.5183470142
1,29,hADMM,2.0e-5,8.244524602019546,0.00775190352067856,0.00775190352067856,0.026898928260594146,814879.5270926593,1566.0,58.0,94,1128,811062.5183470142
1,30,hADMM,2.0e-5,8.066266462217282,0.008352725208420342,0.008352725208420342,0.027188217502292167,814736.0673902392,1620.0,60.0,94,1128,811062.5183470142
1,31,hADMM,2.0e-5,7.887109084624347,0.006940287399362699,0.006940287399362699,0.02736957939965179,814592.3335620019,1674.0,62.0,94,1128,811062.5183470142
1,32,hADMM,2.0e-5,7.709156601663431,0.004298602185160316,0.004298602185160316,0.02734692387211135,814450.697843926,1728.0,64.0,94,1128,811062.5183470142
1,33,hADMM,2.0e-5,7.5347970761901495,0.0012971290295804572,0.0012971290295804572,0.0270928130730399,814313.9419655133,1782.0,66.0,94,1128,811062.5183470142
1,34,hADMM,2.0e-5,7.3737054989747834,0.0012708693757859102,0.0012708693757859102,0.026630443535011095,814184.9116001417,1836.0,68.0,94,1128,811062.5183470142
1,35,hADMM,2.0e-5,7.222086233322648,0.0029703088076784567,0.0029703088076784567,0.026050444693348274,814065.1740472341,1890.0,70.0,94,1128,811062.5183470142
1,36,hADMM,2.0e-5,7.071488117953747,0.0036259397875009203,0.0036259397875009203,0.02542712707123651,813955.1290933738,1944.0,72.0,94,1128,811062.5183470142
1,37,hADMM,2.0e-5,6.922001279068539,0.003306348884604793,0.003306348884604793,0.024834144617607246,813854.0202936608,1998.0,74.0,94,1128,811062.5183470142
1,38,hADMM,2.0e-5,6.774355660051063,0.002315965497229344,0.002315965497229344,0.024324187014061582,813760.2684776088,2052.0,76.0,94,1128,811062.5183470142
1,39,hADMM,2.0e-5,6.629517666765469,0.0010281341582094594,0.0010281341582094594,0.023920305376745388,813671.9508159861,2106.0,78.0,94,1128,811062.5183470142
1,40,hADMM,2.0e-5,6.489491633742405,0.000345430542411318,0.000345430542411318,0.02362604198179219,813587.1127633693,2160.0,80.0,94,1128,811062.5183470142
1,41,hADMM,2.0e-5,6.358103868786835,0.001050689453323539,0.001050689453323539,0.023395557929668298,813504.5527003722,2214.0,82.0,94,1128,811062.5183470142
1,42,hADMM,2.0e-5,6.228742562814545,0.0015164537237235542,0.0015164537237235542,0.023203227831803508,813423.482556728,2268.0,84.0,94,1128,811062.5183470142
1,43,hADMM,2.0e-5,6.101248318198724,0.001529136231463113,0.001529136231463113,0.023016172680392355,813343.668904976,2322.0,86.0,94,1128,811062.5183470142
1,44,hADMM,2.0e-5,5.975817235785442,0.0012000934552531817,0.0012000934552531817,0.022807188070044004,813265.331703041,2376.0,88.0,94,1128,811062.5183470142
1,45,hADMM,2.0e-5,5.852789623976347,0.0006795905161385285,0.0006795905161385285,0.022561142254588162,813188.949449942,2430.0,90.0,94,1128,811062.5183470142
1,46,hADMM,2.0e-5,5.732536959738621,0.0002512331333104356,0.0002512331333104356,0.022275594392348497,813115.054736835,2484.0,92.0,94,1128,811062.5183470142
1,47,hADMM,2.0e-5,5.617162035668016,0.00028708928680321044,0.00028708928680321044,0.021949802520110362,813044.2073484301,2538.0,94.0,94,1128,811062.5183470142
1,48,hADMM,2.0e-5,5.504771741528413,0.0005430374562798157,0.0005430374562798157,0.02161804396517053,812976.4273846203,2592.0,96.0,94,1128,811062.5183470142
1,49,hADMM,2.0e-5,5.394440862484033,0.0006282382090483374,0.0006282382090483374,0.021285847114513867,812911.6555233755,2646.0,98.0,94,1128,811062.5183470142
1,50,hADMM,2.0e-5,5.286126340882704,0.0005413094651620654,0.0005413094651620654,0.020963853173111335,812849.6734238286,2700.0,100.0,94,1128,811062.5183470142
1,51,hADMM,2.0e-5,5.179933473926649,0.00035258611793187455,0.00035258611793187455,0.020660330645240643,812790.1384860792,2754.0,102.0,94,1128,811062.5183470142
1,52,hADMM,2.0e-5,5.075978678007456,0.0002092115279561657,0.0002092115279561657,0.020378244395540035,812732.6676382748,2808.0,104.0,94,1128,811062.5183470142
1,53,hADMM,2.0e-5,4.974709658759871,0.00020615030335768836,0.00020615030335768836,0.020124378806837484,812676.7769973575,2862.0,106.0,94,1128,811062.5183470142
1,54,hADMM,2.0e-5,4.876276482259386,0.00020313930268867075,0.00020313930268867075,0.019873460690737144,812622.3879884866,2916.0,108.0,94,1128,811062.5183470142
1,55,hADMM,2.0e-5,4.779803448158965,0.00022954598841140594,0.00022954598841140594,0.01962921163474851,812569.3688982669,2970.0,110.0,94,1128,811062.5183470142
1,56,hADMM,2.0e-5,4.685197583447925,0.00022291619253778094,0.00022291619253778094,0.019388350218888517,812517.6459739942,3024.0,112.0,94,1128,811062.5183470142
1,57,hADMM,2.0e-5,4.59246596627751,0.00019447211323786462,0.00019447211323786462,0.01914682442709692,812467.2148060553,3078.0,114.0,94,1128,811062.5183470142
1,58,hADMM,2.0e-5,4.501615642291808,0.00019159399891965911,0.00019159399891965911,0.018902486528709295,812418.109176666,3132.0,116.0,94,1128,811062.5183470142
1,59,hADMM,2.0e-5,4.412658488804346,0.00018870087395739255,0.00018870087395739255,0.018655107780838787,812370.3702645556,3186.0,118.0,94,1128,811062.5183470142
1,60,hADMM,2.0e-5,4.325786658039353,0.00018571971529413034,0.00018571971529413034,0.018397373800787653,812324.1586128818,3240.0,120.0,94,1128,811062.5183470142
1,61,hADMM,2.0e-5,4.240772739091262,0.00018287222758228694,0.00018287222758228694,0.01815155212889108,812279.2847957131,3294.0,122.0,94,1128,811062.5183470142
1,62,hADMM,2.0e-5,4.157480193147132,0.00018008163122473775,0.00018008163122473775,0.017909816027962044,812235.6841334796,3348.0,124.0,94,1128,811062.5183470142
1,63,hADMM,2.0e-5,4.075834601709359,0.00017733784392026664,0.00017733784392026664,0.017671281359910695,812193.3090224327,3402.0,126.0,94,1128,811062.5183470142
1,64,hADMM,2.0e-5,3.995826483033014,0.00017464807328093634,0.00017464807328093634,0.017436732353932838,812152.1013893128,3456.0,128.0,94,1128,811062.5183470142
1,65,hADMM,2.0e-5,3.917426344501803,0.00017201476915351677,0.00017201476915351677,0.017206461006238793,812112.0004655746,3510.0,130.0,94,1128,811062.5183470142
1,66,hADMM,2.0e-5,3.8406181318896935,0.00016944539455976404,0.00016944539455976404,0.016981273622707738,812072.9343534273,3564.0,132.0,94,1128,811062.5183470142
1,67,hADMM,2.0e-5,3.7653751110310125,0.00016693106735865548,0.00016693106735865548,0.01676031844396464,812034.846034965,3618.0,134.0,94,1128,811062.5183470142
1,68,hADMM,2.0e-5,3.6916313472317825,0.00016443697631096654,0.00016443697631096654,0.016540114235394032,811997.7349225037,3672.0,136.0,94,1128,811062.5183470142
1,69,hADMM,2.0e-5,3.6193514401598943,0.00016197524237049343,0.00016197524237049343,0.01632195464159003,811961.5814607119,3726.0,138.0,94,1128,811062.5183470142
1,70,hADMM,2.0e-5,3.5485016011621924,0.0001595536444543022,0.0001595536444543022,0.016106654041768476,811926.3542202492,3780.0,140.0,94,1128,811062.5183470142
1,71,hADMM,2.0e-5,3.4790495228740608,0.0001571721374939994,0.0001571721374939994,0.015894237895093033,811892.0222090422,3834.0,142.0,94,1128,811062.5183470142
1,72,hADMM,2.0e-5,3.410964276664679,0.00015482898418417435,0.00015482898418417435,0.015684565691425734,811858.5574681225,3888.0,144.0,94,1128,811062.5183470142
1,73,hADMM,2.0e-5,3.3442162521106926,0.00015252308811231075,0.00015252308811231075,0.015477562385785903,811825.9339707049,3942.0,146.0,94,1128,811062.5183470142
1,74,hADMM,2.0e-5,3.2787770927197535,0.00015025379561239838,0.00015025379561239838,0.01527319640765823,811794.1268463877,3996.0,148.0,94,1128,811062.5183470142
1,75,hADMM,2.0e-5,3.2146196305841865,0.00014802050352047402,0.00014802050352047402,0.015071439965573807,811763.1122387764,4050.0,150.0,94,1128,811062.5183470142
1,76,hADMM,2.0e-5,3.1517177978430024,0.00014582253735340167,0.00014582253735340167,0.01487225694409866,811732.8673656281,4104.0,152.0,94,1128,811062.5183470142
1,77,hADMM,2.0e-5,3.0900466426237596,0.00014365931447613,0.00014365931447613,0.014675619810758267,811703.3703206751,4158.0,154.0,94,1128,811062.5183470142
1,78,hADMM,2.0e-5,3.02958216016526,0.00014153014401285802,0.00014153014401285802,0.014481488852407631,811674.600207802,4212.0,156.0,94,1128,811062.5183470142
1,79,hADMM,2.0e-5,2.9703013962260227,0.00013943452901599152,0.00013943452901599152,0.0142898435221821,811646.5367877522,4266.0,158.0,94,1128,811062.5183470142
1,80,hADMM,2.0e-5,2.9121836586515855,0.0001373738019549986,0.0001373738019549986,0.014100851480369547,811619.1574599054,4320.0,160.0,94,1128,811062.5183470142
1,81,hADMM,2.0e-5,2.856415653408392,0.0018453331519703298,0.0018453331519703298,0.013914155910251802,811597.427677345,4374.0,162.0,94,1128,811062.5183470142
1,82,hADMM,2.0e-5,2.810566094720803,0.012656170123754862,0.012656170123754862,0.012625812576350759,811606.4964965569,4428.0,164.0,94,1128,811062.5183470142
1,83,hADMM,2.0e-5,2.768149421675666,0.003461502685560891,0.003461502685560891,0.011950534484763242,811581.6807684717,4482.0,166.0,94,1128,811062.5183470142
1,84,hADMM,2.0e-5,2.7298500833773858,0.003414680236420999,0.003414680236420999,0.011468721344198407,811559.0925399159,4536.0,168.0,94,1128,811062.5183470142
1,85,hADMM,2.0e-5,2.69195638849594,0.003604820346594817,0.003604820346594817,0.010730870472427823,811542.9501218073,4590.0,170.0,94,1128,811062.5183470142
1,86,hADMM,2.0e-5,2.6459836429950956,0.0014770167990998395,0.0014770167990998395,0.010517551519771295,811527.8255855382,4644.0,172.0,94,1128,811062.5183470142
1,87,hADMM,2.0e-5,2.601957072759084,0.00024688374396892514,0.00024688374396892514,0.010488411498475791,811511.9816241596,4698.0,174.0,94,1128,811062.5183470142
1,88,hADMM,2.0e-5,2.5630212039176357,0.0005256031816331941,0.0005256031816331941,0.010376194815929773,811496.4328771109,4752.0,176.0,94,1128,811062.5183470142
1,89,hADMM,2.0e-5,2.524703415430585,0.0008048233567801155,0.0008048233567801155,0.010182123868518689,811482.0855210004,4806.0,178.0,94,1128,811062.5183470142
1,90,hADMM,2.0e-5,2.4863399487223683,0.0009179317710767965,0.0009179317710767965,0.009963387689122305,811469.2344086352,4860.0,180.0,94,1128,811062.5183470142
1,91,hADMM,2.0e-5,2.447910290325396,0.0008339380365451898,0.0008339380365451898,0.009758618207812209,811457.725375424,4914.0,182.0,94,1128,811062.5183470142
1,92,hADMM,2.0e-5,2.4095692717935324,0.0005874610248752798,0.0005874610248752798,0.009583867461405271,811447.2029666231,4968.0,184.0,94,1128,811062.5183470142
1,93,hADMM,2.0e-5,2.3715874425627614,0.0002629144117851645,0.0002629144117851645,0.009443309354509877,811437.2534958372,5022.0,186.0,94,1128,811062.5183470142
1,94,hADMM,2.0e-5,2.3344173742569323,7.928139737112261e-5,7.928139737112261e-5,0.009342870598274988,811427.382749605,5076.0,188.0,94,1128,811062.5183470142
